id,followers_count,following_count,statuses_count,verified,label
u970591741131804672,370453,79,1036,1,0
u57141786,77449,22,38270,0,0
u1391361674,328116,73,55489,1,0
u1344897174,537386,1338,3332,1,0
u66782978,374850,862,99719,1,0
u141043882,18798,16,2462,0,0
u1243245007,7303,196,45295,0,0
u908230076,13766,411,19999,0,0
u1061650831311745024,387376,945,37417,0,0
u75961872,62097,933,4616,0,0
u39234827,217941,443,37430,0,0
u544640536,205456,433,27940,1,0
u1091701368266678272,3,21,2,0,0
u1419020654,380591,332,8885,0,0
u1259320928,8282,209,4205,0,0
u2392031700,74286,1167,36621,1,0
u3332355647,91396,378,50327,0,0
u2586804044,168898,30,10792,1,0
u2650172756,397931,12,1357,1,0
u542428403,36420,30,7612,0,0
u2983147266,476967,608,5430,1,0
u95588504,593051,666,153449,1,0
u3363945117,261404,856,15919,1,0
u714043100960653312,33482,63,8814,0,0
u3657712400,50673,31,2691,1,0
u112091255,2411,684,15926,0,0
u1100927498,3409461,93,210383,1,0
u760929801897062400,455904,29,1224,1,0
u446217897,1073762,50,4728,1,0
u758859344561569792,1312987,354,9500,1,0
u157930740,19697,937,16204,0,0
u256495314,2081665,890,653433,1,0
u17741799,363774,1596,123228,1,0
u2451476942,307532,679,128630,1,0
u817976607398731776,241062,0,50066,1,0
u1669854782,1344286,11,8145,1,0
u1851545900,637470,98,123006,1,0
u775296019,1391245,299,95810,1,0
u113568312,350823,925,32302,1,0
u61126132,4239850,0,5737,1,0
u15947602,1555346,732,32363,1,0
u2646263522,1257979,29,18041,1,0
u4163757252,273,2342,1308,0,0
u67611162,3788760,3,11622,1,0
u30047168,878828,147,2381,1,0
u301398093,137718,579,13491,1,0
u2785480981,4547718,139,21720,1,0
u107099159,151,697,134,0,0
u97415188,87,461,253,0,0
u177270851,17,19,22,0,0
u289374023,52,163,20,0,1
u276890646,246,2422,2424,0,0
u333273463,30,95,23,0,0
u202316457,39,299,38,0,0
u68977380,12287766,364,36941,1,0
u559345507,2607217,439,17070,1,0
u75277224,278630,413,20576,0,0
u292765961,231087,1133,29384,0,0
u158732750,184,958,1173,0,0
u358050967,297,859,479,0,1
u114701459,6,21,2,0,0
u19568591,1844377,1310,26406,1,0
u49698134,2096601,7218,190965,1,0
u1202495979708145664,33338,24,1369,0,0
u1132945518961807360,44880,636,6190,0,0
u43070676,88531,1041,20659,1,0
u1090016912669581315,61905,1012,9576,1,0
u1417101905583607817,22869,334,10486,0,0
u14789316,45316,501,2897,0,0
u1411910201758957569,49717,33,808,0,0
u108760644,118193,14902,6086,1,0
u1376540786175664129,106851,28,1098,1,0
u1379255558,1169,569,243,0,0
u1359088460871520258,21186,17199,374,1,0
u1411587179986489346,282441,521,1980,0,0
u1362892883494322176,477764,18,3403,0,0
u1383802058625609740,289995,289,8037,0,0
u1400662841439526921,191211,299,3353,0,0
u1370977627989630976,249985,188,7710,0,0
u1416642324,351295,43,3096,0,0
u201368350,305834,118,1725,0,0
u1393395686117318663,154118,7,2932,0,0
u284845544,245794,2380,1943,0,0
u175472608,13054,154,125,1,0
u1318535944195076096,175644,500,958,0,0
u1126817199945969664,72732,30,729,0,0
u1117031013882974208,161497,65,1187,0,1
u1390313958523817989,74992,39,381,0,0
u1352353361077690371,77989,43,435,0,0
u1345868806158229506,119264,118,792,0,0
u1471558643388751873,85,255,2,0,0
u1434797005197377536,52,139,842,0,1
u1427408766010548228,34365,70,181,0,1
u254230448,11122,720,2912,0,0
u1351563301206044674,13188,290,10538,0,0
u16729844,20094,7698,93409,0,0
u78612394,275,2079,363,0,0
u31483598,12970,13234,2280,0,0
u1472105844028358657,364,505,301,0,0
u352848671,53850,52637,74453,0,0
u2524878247,51215,11,6788,1,0
u1000116601050599424,62855,196,1658,1,0
u1541410182,63432,725,11213,0,0
u4413997402,20567,219,3545,0,0
u1156995873924104198,16363,117,105,1,0
u1147814063239356416,52391,145,8702,0,0
u711796520,49732,680,7051,0,0
u195306655,36030,1656,8247,0,0
u1005823371144318977,14036,270,4728,0,0
u36912627,22085,2971,43005,0,0
u605126134,12649,433,3326,1,0
u77540359,34799,668,23694,0,0
u28214922,66046,539,17379,1,0
u1255473748700024837,48336,9,3286,0,0
u1029210058314461186,13742,469,3239,0,0
u887944161210630145,103203,9823,63909,0,0
u90020796,70500,603,112339,0,0
u2414617008,53243,10,347,0,0
u340364935,103941,103659,17479,1,0
u917317304513376256,498350,16,1131,1,0
u2227540266,156545,157485,279066,0,0
u23851073,204233,40034,28155,0,0
u820309675245760512,227902,15853,84074,0,0
u256145719,127232,23876,45094,0,0
u1101953865409314817,107176,99619,274,0,0
u858593055808598016,44306,1179,3681,0,1
u995265275481284608,41002,5142,70864,1,0
u1318353673534275584,2210,3724,8306,0,0
u1380265270137257987,70461,60,512,1,0
u737402868076969984,200645,321,2058,1,0
u174174847,242906,1038,36560,0,0
u1967216306,521235,32,10622,1,0
u447895686,828370,116,886,1,0
u1045756374708375554,136845,91,445,0,0
u239949176,188371,2644,6500,1,0
u1703926747,25814,1187,12159,1,0
u44060322,225891,1747,174149,1,0
u109813243,76943,237,20752,0,0
u147792246,146520,207,15536,0,0
u1289823541098143744,125284,318,19398,0,0
u888225282334871553,337216,481,7348,1,0
u1338306457511600130,72059,89,8316,0,0
u209519962,44692,6498,7559,1,0
u1347529256453066752,102398,6,1526,1,0
u897349503816040448,92446,567,618,1,0
u1002781713603256320,57488,120,1028,0,0
u464012781,121320,24832,3945,1,0
u1118235493030866944,252795,394,41394,0,0
u901997441033134080,177411,216,15882,1,0
u1075142947270742016,207704,761,56484,0,0
u1385445150718103555,828,88,666,0,0
u21213276,359276,819,22205,1,0
u249844732,122140,293,12607,1,0
u39986021,231416,1586,35692,1,0
u814367737342328833,64688,1258,2719,1,0
u1222905336845213696,32704,1252,9683,1,0
u95721490,65146,80,13858,1,0
u3315182226,126814,561,2528,1,0
u1457993455205257216,21686,4,7,0,0
u1375027140169633797,55917,31,190,0,0
u977276604811427840,49858,101,968,1,0
u1376614786532802560,83666,390,321,0,0
u1149448314158342144,123910,262,1037,0,0
u257846146,27254,598,67158,0,0
u1387924807480664067,44764,168,3257,0,0
u956929025645035522,62190,159,8784,0,0
u1362475747559038978,39449,676,5426,0,0
u1001414496819261440,97285,658,1184,0,0
u951386802841145346,52529,2973,40922,0,0
u15428397,367334,745,95310,1,0
u19673700,701930,10186,18298,1,0
u1003895325025865730,245066,207,5138,1,0
u383734017,49779,1793,4690,1,0
u357484690,82148,1636,27738,1,0
u399216451,235194,2521,4747,0,0
u373620043,597888,549,35065,1,0
u887754279125221378,145216,575,43961,0,0
u1250830691824283648,152701,225,39230,0,0
u1395014077278298114,7069,467,4750,0,0
u3077152665,171116,1359,8486,1,0
u1038847045249978368,27468,15,91,0,0
u194328601,153743,1188,202327,0,0
u1671002024,98832,10584,28540,0,0
u1178630227,196748,244,4091,1,0
u574796131,146842,1982,10433,1,0
u1335828813679370240,107875,103,1799,0,1
u1029000696971124739,117516,8,9556,1,0
u2176333270,105279,1000,4188,0,0
u369011636,78730,107,372,1,0
u3065756625,35601,259,349,1,0
u1427018584199507972,18508,28,950,0,0
u100011309,52746,7247,22532,1,0
u80254227,133200,1654,6738,1,0
u292892234,75288,429,867,1,0
u2355219416,131850,1092,14211,1,0
u18593821,81178,3088,81978,0,0
u1344793295264886784,78032,527,8161,1,0
u1424986688,14839,1088,6969,1,0
u33768739,846,853,3355,0,0
u600020334,551575,1385,57653,1,0
u855262092,1206210,7912,8654,1,0
u26467791,1755802,2220,159834,1,0
u2382362052,2663527,15138,17738,1,0
u454904118,1487412,5458,43992,0,0
u2726653637,434613,320,1288,0,0
u4523222669,157882,9,8487,0,0
u3375966497,126618,4,4445,0,0
u311028305,942385,800,65722,1,0
u18186609,1090504,225,72776,1,0
u2430656918,788065,1042,168310,1,0
u430509231,1499974,75139,10791,1,0
u351661592,625636,1751,118233,0,0
u586580157,576231,137,10216,0,0
u132880407,1742932,486,132731,1,0
u3318397774,778171,38,11334,1,0
u961928330,740138,291,32016,0,0
u1106021802860515328,486517,265,1166,1,0
u3435205457,744060,7661,3188,1,0
u630605295,977992,0,62061,1,0
u208747547,1210583,1957,22621,1,0
u558686364,539974,931,63008,0,0
u2673303382,523656,1061,138136,1,0
u953871384400269312,806483,400,62919,1,0
u248618354,442146,2913,263419,1,0
u845272399381778432,704810,647,4193,0,0
u24312877,986875,5297,549302,1,0
u128534762,269030,270,5150,1,0
u1358688239037546500,307681,135,5703,0,0
u1329587028632219648,178427,10,1304,0,0
u1455743895237808130,15883,8,78,0,0
u1369477272353173505,182979,109,1392,0,0
u1283960190153289728,132022,329,400,0,0
u1400391752368992260,458223,270,1358,1,0
u960036444885565442,266685,176,610,1,0
u1431705421010583560,9228,236,1453,0,0
u763832117545623552,24904,1534,2128,0,0
u1445185327245660161,17189,152,385,0,0
u1401536806978457602,11564,2032,2238,0,0
u1444011503275810822,261673,64,162,1,0
u27402457,12286,110,49170,0,0
u26179896,437989,442,8331,1,0
u96273306,3328,658,72844,0,0
u60113110,25831,142,42784,0,0
u143819549,645283,95,5703,1,0
u1462833737599705096,14008,1371,2578,0,0
u33887940,35939,8631,18265,1,0
u5254851,5841,865,13506,1,0
u996321865311358976,149830,20,3464,1,0
u22811432,266329,1087,29156,1,0
u17517428,28303,2146,21769,1,0
u1260881050005315586,130159,20928,146911,1,0
u1417236433878884352,83002,5,276,1,0
u2924811511,62500,2748,33237,0,0
u958315242865463296,59997,1957,50940,0,0
u4603259056,40943,1036,13727,0,0
u141627220,1115203,173700,68171,1,0
u43061739,15082,499,8120,0,0
u1183698123719200768,1064852,186,5622,1,0
u37881270,212553,255,15076,1,0
u908576143975919616,550390,136,1712,0,0
u3021837038,244886,125,8037,1,0
u1378241108401000450,75068,3726,8787,0,0
u1373334050048466946,41291,7057,17213,0,0
u1453689655300329472,31325,1,5562,0,1
u1378490063588257792,286238,153,688,1,0
u2328212438,10498,686,29440,0,0
u304505937,18728,2197,28309,1,0
u213482476,13960,1865,18990,0,0
u79144560,4042,596,542,0,0
u1406513550789537797,398,1843,322,0,0
u1242174703,13180,2089,31667,0,0
u245661250,9030,1166,2830,0,0
u2538589270,14791,1267,15111,0,0
u613143799,36784,2,25,0,0
u96395029,55735,132,76828,0,0
u3740334387,131124,7741,89123,0,0
u876259854,52207,20,881,0,0
u210561720,121225,725,14558,1,0
u14855994,275353,3234,15843,1,0
u3298708805,393867,2002,15233,1,0
u193441812,246208,9314,19361,1,0
u188793260,500430,6828,63273,1,0
u815733290955112448,614595,2739,26921,1,0
u4696552878,891987,2160,8233,1,0
u938172527574224897,2922,2918,44537,0,0
u82483817,6690,1499,14455,0,0
u1153552925534367744,35098,4237,20706,0,0
u1107870312279040000,5,49,34,0,0
u1457473637859082251,148,240,187,0,0
u1935074112,3552,3308,3978,0,0
u1440810549176979462,53,206,48,0,0
u1429493982606802944,822,620,1739,0,0
u442824717,39598,102,3622,1,0
u310310133,27456,440,5266,1,0
u2968007206,22845,1012,7886,1,0
u1531521632,73387,2413,13030,1,0
u2293131060,93507,1821,9781,1,0
u84952547,28984,1318,12594,1,0
u1075095800827527168,12072,1233,12194,0,0
u1373617837126905856,15949,185,1024,1,0
u1088232459844702215,16927,1533,8484,0,0
u1284291697783066624,7554,1045,10292,0,0
u1370495083062177793,5318,1273,1959,0,0
u18400972,20600,9911,296890,0,0
u369680500,13451,4991,2253,1,0
u1459266904791601157,47221,137,335,1,0
u198605059,14262,6376,9687,0,0
u1369733695154847746,15020,4189,31200,0,0
u1372912629262512128,27815,3646,3569,0,0
u735919135251697664,10051,2153,14412,0,0
u311886798,16010,999,16530,0,0
u1419996329422557201,10736,1428,26014,0,0
u1382714448842878979,16787,14567,21748,0,0
u872258602786017281,20924,525,11394,0,0
u105252564,26622,176,81441,0,0
u74618166,46269,1137,2456,1,0
u1426992397519671296,20917,476,3129,0,0
u141229777,54713,1581,6420,0,0
u1168503090045181954,63292,38,4042,0,0
u1040994514280886272,71466,5537,3140,0,0
u1598503429,27988,1,281,0,0
u1658279324,33474,3295,17110,0,0
u210946402,507,1203,11158,0,0
u1360805115318460423,1129,634,9311,0,0
u319521881,170949,856,1693,0,0
u978980728179494915,70662,123,2619,0,0
u1451174958021873664,61010,10,116,1,0
u14879537,30600,1104,20143,0,0
u2169910896,27457,2290,4669,0,0
u1276301346203975680,7810,45,895,0,0
u1450901372170379270,1520,1397,15262,0,0
u704769925,5639,5001,8432,0,0
u2152617012,4,47,18,0,0
u305830702,143442,2314,21601,1,0
u347443535,73940,1451,33914,1,0
u471010707,4403319,0,8141,1,0
u3119992756,1165903,0,230,1,0
u1318241077191639048,297699,421,3763,0,0
u48472244,26720,1433,27015,0,0
u199872043,7647,508,245,1,0
u605700792,190725,627,981,1,0
u27676108,81259,1199,16253,1,0
u455824771,168677,535,101719,1,0
u1457305928,180011,656,26429,1,0
u1358674352808415232,34283,1,17,1,0
u2438067822,331077,535,6300,1,0
u1281298459363102728,32024,1378,7629,0,0
u1316437125173215239,25217,535,1214,0,0
u827374489067462656,89686,2290,99734,0,0
u1266069905956376578,22193,33,15238,0,0
u1217207858435186689,50167,186,4812,0,0
u528016266,34715,2955,189252,0,0
u1203317257,35405,2062,143357,0,0
u854383811047641093,44034,690,3843,1,0
u1007242979344388096,7758,999,1697,0,0
u626302249,1845,561,7575,0,0
u1354790211138551810,12482,1864,10169,0,0
u1434241509625372678,142,219,1198,0,0
u65563900,176351,155795,26643,1,0
u34442404,5086783,2385,31741,1,0
u20793816,4092186,48,41565,1,0
u96879107,6857986,39,94022,1,0
u121258930,4463709,88,7994,1,0
u331908924,1404250,214,7733,1,0
u15838599,689067,88,14854,1,0
u17092592,1906598,466,36292,1,0
u229705734,22670,644,1677,0,0
u2381578122,599753,1489,4478,1,0
u558606074,170994,56,16281,1,0
u938254316648800256,35163,19,399,1,0
u1898839747,22762,945,24219,0,0
u1447558338712047620,79,185,619,0,0
u570746151,9665,5888,28998,0,0
u1286008716442112002,22318,1806,15539,0,0
u393833726,96977,1231,18795,0,0
u115607138,22429,1418,69415,0,0
u2984450616,6590,1436,25972,1,0
u1588266253,7514,1135,21549,1,0
u35672486,15680,904,34012,1,0
u431700627,71446,637,2590,0,0
u1239773482017316865,32574,266,1159,0,0
u1314584130512920579,81701,107,67,0,0
u92398114,697,1397,4447,0,0
u244428162,203385,2596,9896,0,0
u276991521,10810,7865,87839,1,0
u1276323154403586051,17271,6517,20852,0,0
u248026323,2738,3896,3954,0,0
u1101920934699589632,2174,1010,2104,0,0
u1416370931958755329,1180,872,6385,0,0
u869971784,124,260,1235,0,0
u1218382317242277888,3004,1411,8521,0,0
u30989951,2652,3052,21672,0,0
u1457002234730983427,17179,2796,7073,0,0
u1369576148540157954,6742,818,7877,0,0
u633627954,141346,497,4542,1,0
u128826335,73553,1092,13623,1,0
u957491828948791296,52000,1093,9099,0,0
u1019624177895116800,14230,685,1869,0,0
u3010572600,25762,311,1915,0,0
u1022608703898439680,82591,68,924,0,0
u1454834153254490115,241383,14,631,1,0
u1246052515063480320,79173,976,3228,0,0
u380364907,11408,371,12058,0,0
u843360326724829184,299236,84,2379,1,0
u1397172651211296769,106200,2,52,0,0
u1541790751,46458,308,1106,0,0
u436677460,175840,783,28103,1,0
u1218421413503094785,106558,1814,21104,0,0
u2972307052,30686,67,175,0,0
u1353344030730547205,144325,1,67,0,0
u715269629,10862,937,1922,1,0
u2538522950,177384,171,1444,1,0
u579711170,151008,2425,12408,1,0
u276370580,102510,2460,40967,0,0
u1347777544649641985,136214,265,3144,1,0
u368047928,16425,718,8250,0,0
u138369105,257864,632,22992,0,0
u16536129,294201,42,4,0,0
u1396074770811195394,339190,246,2629,0,0
u1189961913788194816,91989,9,9751,0,1
u197661887,153,1001,4121,0,0
u377723508,192063,1979,9134,1,0
u98968489,9934,1275,37749,0,0
u1176196834672427008,146453,86,40851,0,0
u1480266661768966148,10210,6,61,0,0
u1418251818317062145,1445,263,447,0,1
u291294443,171028,38,23725,1,0
u593857148,13545,760,27679,1,0
u444921429,81682,18,45339,1,0
u582161546,29515,1218,12284,1,0
u1081258278884175877,194,163,1122,0,1
u326974183,906457,1517,2131,1,0
u2881236430,15118,669,15948,1,0
u22038676,83964,2237,35247,0,0
u606494426,258700,816,25324,1,0
u183767243,338712,687,25139,1,0
u19042993,10504,3837,201518,0,0
u95073306,13676,5008,6874,1,0
u1340834812517625861,2638,1381,5419,0,0
u62830052,174566,351,18372,1,0
u132880191,95610,783,77334,1,0
u2451869940,21173,1416,28324,1,0
u246280058,8607,80,3749,1,0
u232511465,53208,18262,16699,1,0
u469508969,761324,194,18325,1,0
u1551810452,7170,145,300,1,0
u26036019,546,93,597,0,0
u147991962,35891,2350,42737,1,0
u109263459,303410,669,18496,1,0
u119148274,18990,84,2254,0,0
u195333276,703,804,4496,0,0
u30427041,7456,16,90,0,0
u82279998,28643,10039,381295,0,0
u47999622,33029,1285,9257,0,0
u454791337,6263,804,19244,0,0
u318564111,1530,208,1781,0,0
u252608121,82020,772,21502,0,0
u1252130052076167169,27794,13,165,0,0
u2644701834,11740,2092,23098,0,0
u1273004709889130496,817,2169,4257,0,0
u715835523995148288,89054,224,1191,1,0
u20399735,54537,997,8550,1,0
u634638711,16530,5635,7470,0,0
u930875353,54686,6775,14008,1,0
u835541664,188291,986,15879,1,0
u79744264,6407,1211,22519,0,0
u925441731331543040,501684,125,2871,1,0
u2800581040,947343,7171,44540,1,0
u937263451,430,78,17903,0,1
u163567416,310128,1605,6742,1,0
u1259025961238102016,44469,13,66,0,0
u162686234,7803,3780,7351,0,0
u389131517,78869,1579,34896,0,0
u400630735,24771,1212,53275,0,0
u55238295,73596,4408,93885,0,0
u2201396904,20471,772,8354,0,0
u1661193865,15187,5840,77888,0,0
u17954329,4364,4220,16415,0,0
u569540227,131294,2607,2355,1,0
u784351656355897344,41258,1321,8741,1,0
u1014267936,291336,186,1327,1,0
u1266404090935992320,43101,462,18201,0,0
u1283017458039873542,324,260,359,0,0
u1334647886,7179,1223,8975,0,0
u23364501,63898,2363,30514,1,0
u176372529,1538,2812,4083,0,0
u1170061687,3427,804,3238,0,0
u9584192,24958,636,88377,0,0
u405066123,9373,996,2723,0,0
u55212559,449747,749,4133,1,0
u39853070,4624,780,9390,0,0
u835178526093488133,14132,244,1478,0,0
u342649507,45202,348,22740,0,0
u84071044,3943,664,2981,0,0
u382134761,5054,985,5576,0,0
u1182665278917885955,17031,379,6876,0,0
u331005596,172763,3017,3908,1,0
u480458893,10219,169,6248,0,0
u61765111,121377,11922,39308,1,0
u1218324988966531072,144155,1167,33239,0,0
u98732981,61190,2326,76375,1,0
u17214580,140586,4069,28844,1,0
u318388729,2656,1681,34875,0,0
u404064077,93057,1320,33627,1,0
u840370952,22136,223,12956,1,0
u599114492,247078,950,15341,1,0
u840502412842541056,150632,846,9650,1,0
u2333109386,3591,202,14885,0,0
u19232649,301820,508,7227,1,0
u1391776140,191906,643,5511,1,0
u56392389,19399,2605,46317,1,0
u2162942852,79273,2707,8995,1,0
u1197460752241700864,359,74,982,0,0
u731922931333369856,18701,3802,8840,0,0
u951849480277647362,5702,444,1205,0,0
u1490509230,8663,4562,65360,0,0
u4481334808,1895,628,3349,0,0
u1410590874,38345,2023,3180,1,0
u491327107,42179,7858,32218,1,0
u15769734,13738,5740,23863,0,0
u29328876,26233,441,14679,1,0
u1183420274554949632,226,25,330,0,0
u430437851,85554,985,389157,0,0
u395183088,59686,299,4845,1,0
u419622371,646766,13756,16269,1,0
u961002152582885377,76009,0,24927,0,0
u803194939031126016,12879,1271,2832,0,0
u770287154639544320,6123,99,256,1,0
u103152299,74399,9830,6296,1,0
u2476130260,56678,3120,3646,1,0
u117701249,21841,9889,623954,0,0
u145225789,452079,391,8170,0,0
u814694737,74809,425,9976,1,0
u405384428,371147,2486,22782,0,0
u22656265,23660,1513,48977,0,0
u8487622,337672,2665,27478,1,0
u33189473,86197,338,13637,1,0
u49063975,25374,4363,28419,0,0
u20058825,74898,1436,6380,1,0
u104239528,19578,5028,174091,0,0
u2160675565,3738,1048,83976,0,0
u411287111,961,1237,58624,0,0
u136004952,1197538,405,76685,1,0
u54988878,170694,1388,8688,1,0
u98639150,271769,5559,7867,1,0
u3252122602,20747,519,23403,0,0
u434839840,21125,6893,100187,0,0
u119711344,436208,131,123234,1,0
u227837742,1700018,154,68970,1,0
u5893702,3362726,348,336421,1,0
u14060262,1142151,217,246489,1,0
u593990592,1158,2031,1351,0,0
u1702852122,661,1030,4245,0,0
u308356449,1043,932,7291,0,0
u128216887,1449732,637,16104,1,0
u1103693880388657152,23224,1278,3675,1,0
u76606716,3249,1162,11302,0,0
u18065279,3508,4112,19043,0,0
u304876789,56307,125,625,1,0
u24150634,463731,531,23695,1,0
u332894847,38139,4774,103513,1,0
u1005827778,795162,182,7151,1,0
u2437285398,1384,2058,10441,0,0
u1001344387102728194,58158,812,5129,1,0
u2432416417,51581,470,14962,0,0
u454142762,78799,877,18933,0,0
u3064075943,2385,977,18827,0,0
u14724500,50775,4947,109025,0,0
u87584353,23233,677,14176,1,0
u984728556625453056,20509,673,2237,1,0
u1072167411984551936,78735,126,45168,1,0
u2201819716,26394,1335,6437,0,0
u85636975,570,2063,2626,0,0
u24896038,324005,1092,8998,1,0
u2363122872,9176,757,9920,1,0
u333410580,156091,949,11389,0,0
u160952087,1480242,4885,27000,1,0
u1038746896876138497,8,29,25,0,0
u1216857073,11568,1979,40533,1,0
u391485689,94671,3290,22289,1,0
u1028237982560645121,5004,3947,47636,0,0
u484771907,61209,2175,29788,0,0
u4227017272,30972,1107,9406,1,0
u52036241,52669,1311,30045,1,0
u49954018,237050,38,184907,1,0
u22667853,421887,0,673,1,0
u61734492,841944,5593,52676,1,0
u834770064,27891,191,438,0,0
u17028890,67832,599,76007,0,0
u478720395,313256,381,5944,0,0
u460264679,225587,232,1916,0,0
u153004670,231644,877,9158,1,0
u162874163,20874,1535,14863,0,0
u44706837,161768,2355,23799,1,0
u2812961,28612,5012,38832,0,0
u2348699587,33602,2331,92975,0,0
u73971750,289993,3681,191298,1,0
u497995758,80117,2491,62609,0,0
u7111232,415097,772,122308,1,0
u30774361,7086,924,3525,1,0
u482897816,142045,1546,10579,1,0
u273400701,41673,504,9510,0,0
u940499085886480384,261150,64,2171,1,0
u2965811733,146085,391,8588,1,0
u415571726,241260,489,5139,0,0
u395218906,2472449,249,504740,1,0
u1568116975,1336,320,2856,0,0
u236540181,3169,3161,8423,0,0
u313885927,111413,101,3533,1,0
u1380510872,321040,970,79700,1,0
u14858300,11643,211,355,1,0
u104960470,125010,7336,144912,0,0
u2383369386,25249,383,1758,1,0
u16867526,615471,842,13614,1,0
u1067335838,3959,602,4895,0,0
u370209860,8198,1623,8833,0,0
u944348695,4165,2073,1535,0,0
u29045944,160574,971,59096,0,0
u366836768,14090,4,1057,0,0
u427900496,62589,835,4241,1,0
u864830560560132097,126644,621,3106,1,0
u20264367,1161,106,20930,0,0
u16581604,2702374,615,13546,1,0
u529247064,73099,3601,15595,1,0
u17487476,230684,2385,4784,1,0
u1528057974,2087,498,8040,0,0
u66515223,1243290,2,5505,1,0
u3096871079,488525,590,11623,0,0
u2421073909,45732,6726,26233,1,0
u732819391,725729,7,7165,1,0
u59145948,690058,2353,1943,1,0
u543774554,608268,1196,160511,1,0
u18602100,117753,251,52884,1,0
u50778320,15187,1000,15007,1,0
u406869976,594271,667,8087,1,0
u133790890,669366,171,273061,1,0
u28185163,160685,2461,16147,1,0
u818837224003289088,263946,168,1240,1,0
u383116512,20606,1744,8591,1,0
u271406481,13408,3509,3055,0,0
u1277614400,71356,358,3825,0,0
u3241806322,95072,795,28074,1,0
u105144171,30834,2551,10745,1,0
u14301286,38027,19160,6640,1,0
u2976149165,6372,546,1221,1,0
u27456576,116684,4336,30613,1,0
u953839334,264,291,321,0,0
u164263382,725536,1879,64284,1,0
u842328415,118805,525,7802,1,0
u518370815,4413,593,3964,0,0
u755292,34838,6997,22724,1,0
u503250806,37507,1027,10946,1,0
u33211808,4647,5009,7994,0,0
u2576365273,793,320,3067,0,0
u963938472,844553,1811,7919,1,0
u592854724,66679,456,2969,1,0
u42117389,13509,977,193127,0,0
u28824136,29555,32504,296552,0,0
u284706444,29659,769,19516,1,0
u16040748,62140,1114,38326,0,0
u85555796,245215,1006,13917,1,0
u622354597,37596,765,13323,0,0
u59793549,116034,154,27398,1,0
u1377373874,304721,1249,21100,1,0
u108667698,15971,5459,23389,1,0
u125376632,164782,71,6344,0,0
u1720220132,37977,3559,35283,0,0
u936922153,1267,261,2952,0,0
u599265753,1060,278,1847,0,0
u3422063771,82462,693,3053,1,0
u4524846597,25210,351,759,0,0
u3081846941,2526,605,5276,0,0
u809523745,18947,2425,20584,1,0
u2290307712,11019,763,13075,0,0
u861144656,4673,1635,14892,0,0
u4709584942,41997,33202,14391,0,0
u85526005,33156,148,9295,0,1
u3189001238,120632,63507,26747,0,0
u57107167,2950868,4,12930,0,0
u3058663791,8094,1962,10134,1,0
u2446734732,87684,280,2577,1,0
u98855762,26804,593,14387,0,0
u1904010924,289186,234,5057,1,0
u492982062,8648,1219,34070,0,0
u1259551915,56422,1784,22294,0,0
u10215212,592443,5304,29726,1,0
u551426814,502543,2554,48065,1,0
u75896448,284165,1366,12289,1,0
u275615004,15243,12326,104063,0,0
u282743074,137263,242,6666,1,0
u187965822,4482,799,1924,0,0
u2929301619,48067,154,7344,0,0
u204752573,95175,511,10048,1,0
u3056142064,21568,15038,7177,1,0
u6062112,59903,2928,44606,1,0
u2281698046,28400,467,2181,1,0
u1473069499,3616,1264,9998,0,0
u231902290,61656,1499,31695,0,0
u1602429074,1754,595,21506,0,0
u154082412,4328,2333,8519,0,0
u318332175,14616,15847,46912,0,0
u75069067,829803,797,12614,1,0
u156891379,7487,1596,23338,0,0
u27916865,47467,1357,19150,0,0
u6450322,897366,863,40187,1,0
u1044771,227145,219,1955,0,0
u169426475,703890,948,1849,1,0
u460163041,521080,7855,9905,1,0
u2416067982,327838,137,29911,1,0
u2176193576,5529,1638,4433,0,0
u575269517,27868,805,5077,1,0
u20280065,335307,166,3900,1,0
u5427422,25199,893,48112,1,0
u415509026,150,1697,2105,0,0
u403544693,577735,1798,17459,1,0
u218234758,3764,3893,4901,0,0
u28574460,86647,1342,35659,1,0
u18045120,157930,11528,38793,1,0
u254489771,7919,298,2100,0,0
u28403766,36593,5429,13608,1,0
u27629414,81790,4149,12321,1,0
u150725695,1501750,257,233605,1,0
u18935802,3240159,394,930154,1,0
u15254807,1298552,405,80047,1,0
u201201906,27506,746,6505,1,0
u184756856,15194,1882,13406,0,0
u28448378,2450,1276,18368,0,0
u254446382,111487,601,54696,1,0
u733031324,11112,3761,6653,0,0
u732811680,2381,1201,4700,0,0
u52778770,9046,2775,30647,1,0
u372344749,180066,4089,30697,0,0
u26555279,91482,2356,24924,1,0
u284056610,21344,157,10977,1,0
u272515214,17852,1519,19584,1,0
u1050774624,359618,1576,39949,0,0
u495882009,38590,653,1755,0,0
u33196091,1124865,822,9091,1,0
u125403342,179208,864,25771,1,0
u335953039,653344,4481,8329,1,0
u606325697,82209,3186,24671,1,0
u25390350,660336,955,18834,1,0
u217752780,39683,913,31091,1,0
u461150729,88328,75,1,0,0
u136343557,43552,548,3662,1,0
u311539656,151892,2567,40630,0,0
u20429156,120798,148,16243,1,0
u621127593,4782,539,4290,1,0
u23615081,654353,5223,15295,1,0
u205670342,19066,13596,17803,0,0
u960329514,342,319,1007,0,0
u843143516,31491,1427,4703,0,0
u222628269,2252,779,35094,0,0
u120413839,18881,623,7236,1,0
u109802310,27398,532,46566,1,0
u86197337,6107,5145,33587,0,0
u150633655,45156,1620,30120,1,0
